broad_id,name,canonical_smiles,clean_smiles
BRD-A08079565-001-01-8,CDBA,"OC[C@H]1O[C@H]2O[C@H]3[C@@H](CO)O[C@@H](O[C@H]4[C@@H](CO)O[C@@H](O[C@H]5[C@@H](CO)O[C@@H](O[C@H]6[C@@H](CO)O[C@@H](O[C@H]7[C@@H](CO)O[C@@H](O[C@H]8[C@@H](CO)O[C@@H](O[C@@H]1[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]8O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O |&1:2,&2:4,&3:6,&4:7,&5:11,&6:13,&7:14,&8:18,&9:20,&10:21,&11:25,&12:27,&13:28,&14:32,&15:34,&16:35,&17:39,&18:41,&19:42,&20:46,&21:48,&22:49,&23:51,&24:53,&25:55,&26:57,&27:59,&28:61,&29:63,&30:65,&31:67,&32:69,&33:71,&34:73,&35:75,r|",OC[C@H]1O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@@H]4[C@@H](O)[C@H](O)[C@H](O[C@@H]5[C@@H](O)[C@H](O)[C@H](O[C@@H]6[C@@H](O)[C@H](O)[C@H](O[C@@H]7[C@@H](O)[C@H](O)[C@H](O[C@@H]8[C@@H](O)[C@H](O)[C@H](O[C@@H]1[C@@H](O)[C@@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO
BRD-A08187463-001-11-1,racecadotril,"CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1 |&1:5,r|",CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
BRD-A08255417-001-13-9,famprofazone,"CC(C)c1c(CN(C)[C@@H](C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O |&1:8,r|",CC(C)c1c(CN(C)[C@@H](C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
BRD-A08302182-001-01-7,etonogestrel,CCC12CC(=C)C3C(CCC4=CC(=O)CCC34)C1CC[C@@]2(O)C#C,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC
BRD-A08316590-001-01-3,broxaterol,"CC(C)(C)NC[C@@H](O)c1cc(Br)no1 |&1:6,r|",CC(C)(C)NC[C@@H](O)c1cc(Br)no1
BRD-A08545410-003-08-6,doxycycline hcl,C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12,C[C@H]1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21
BRD-A08641215-065-04-8,polymyxin-B-sulfate,"CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O |&1:2,&2:11,&3:18,&4:19,&5:25,&6:32,&7:38,&8:42,&9:49,&10:56,&11:64,&12:75,&13:82|",CC[C@@H](C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O
BRD-A08660406-001-05-9,iodixanol,"CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I |&1:20,&2:31,&3:45,&4:56,r|",CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
BRD-A08715367-001-01-7,l-theanine,CCNC(=O)CCC(N)C(O)=O,CCNC(=O)CCC(N)C(=O)O
BRD-A08772153-001-01-6,SQ-109,CC(C)=CCC\C(C)=C\CNCCNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2 |r|,CC(C)=CCC/C(C)=C/CNCCNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2
BRD-A08840375-001-01-3,CID-5458317,"OC1=c2ccccc2=C(NC2CCCCC2)\C1=C/c1ccccc1 |c:1,t:8|",OC1=c2ccccc2=C(NC2CCCCC2)/C1=C\c1ccccc1
BRD-A08899266-001-06-9,moxalactam,"CO[C@]1(NC(=O)[C@@H](C(O)=O)c2ccc(O)cc2)[C@H]2OCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O |a:2,17,&1:6,c:30|",CO[C@@]1(NC(=O)[C@@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21
BRD-A09004963-001-01-3,APR-246,"COC[C@@]1(CO)N2CCC(CC2)C1=O |&1:3,r,TLB:2:3:7.8:10.11|",COC[C@]1(CO)C(=O)C2CCN1CC2
BRD-A09062839-003-10-0,amyleine,CC[C@@](C)(CN(C)C)OC(=O)c1ccccc1 |&1:2|,CC[C@@](C)(CN(C)C)OC(=O)c1ccccc1
BRD-A09155491-001-03-9,terpinen-4-ol,"CC(C)[C@@]1(O)CCC(C)=CC1 |&1:3,r,c:8|",CC1=CC[C@@](O)(C(C)C)CC1
BRD-A09349126-001-10-7,norethindrone acetate,CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@]12C)C#C,C#C[C@]1(OC(C)=O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C
BRD-A09368919-001-01-7,FPL-12495,CC(N)(Cc1ccccc1)c1ccccc1 |&1:1|,CC(N)(Cc1ccccc1)c1ccccc1
BRD-A09370961-001-01-0,ioxilan,"CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I |&1:5,&2:26,r|",CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
BRD-A09467419-003-22-4,mebeverine,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1 |&1:20|,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1
BRD-A09472452-015-22-6,flecainide,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
BRD-A09487507-001-02-1,P7C3,"O[C@@H](CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12 |&1:1,r|",O[C@@H](CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
BRD-A09533288-003-29-6,verapamil,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC |&1:13|,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
BRD-A09554849-236-07-6,8-bromo-cAMP,"Nc1ncnc2n([C@@H]3O[C@@H]4CO[P@](O)(=O)O[C@H]4[C@H]3O)c(Br)nc12 |a:7,9,16,17,&1:12|",Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@@H]2CO[P@@](=O)(O)O[C@H]2[C@H]1O
BRD-A09722536-001-20-9,cyclophosphamide,ClCCN(CCCl)[P@@]1(=O)NCCCO1 |r|,O=[P@]1(N(CCCl)CCCl)NCCCO1
BRD-A09735281-001-02-5,boceprevir,"CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C |a:8,13,14,15,&1:19|",CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
BRD-A09761158-001-02-1,teicoplanin-A2-1,"CCCCC\C=C\CCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2Oc3ccc(C[C@H]4NC(=O)[C@H](N)c5ccc(O)c(Oc6cc(O)cc(c6)[C@H](NC4=O)C(=O)N[C@@H]4c(c2)cc1Oc1ccc(cc1Cl)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@@H]1NC(=O)[C@H](NC4=O)c2ccc(O)c(c2)-c2c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc2[C@H](NC1=O)C(O)=O)c5)cc3Cl |a:12,13,15,17,21,35,51,58,71,73,75,78,80,82,87,91,107,110,112,114,121,&1:31,&2:105|",CCCCC/C=C/CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O
BRD-A09828896-004-11-0,SKF-81297,Oc1cc2C(CNCCc2c(Cl)c1O)c1ccccc1,Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1
BRD-A09911125-001-01-4,prolylleucylglycinamide,"CC(C)C[C@@H](NC(=O)[C@H]1CCCN1)C(=O)NCC(N)=O |&1:4,&2:8,r|",CC(C)C[C@@H](NC(=O)[C@H]1CCCN1)C(=O)NCC(N)=O
BRD-A09925278-003-05-6,etilefrine,CCNCC(O)c1cccc(O)c1,CCNCC(O)c1cccc(O)c1
BRD-A09994331-003-02-4,thiamine-pyrophosphate,Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N |&1:6|,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1
BRD-A10039652-001-01-2,tipranavir,"CCC[C@@]1(CCc2ccccc2)CC(=O)[C@@H]([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(cn3)C(F)(F)F)c2)C(=O)O1 |a:3,16,&1:15|",CCC[C@@]1(CCc2ccccc2)CC(=O)[C@@H]([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
BRD-A10070317-003-28-3,propranolol,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(O)COc1cccc2ccccc12
BRD-A10111329-001-04-6,adenosine 5-monophosphate,Nc1ncnc2n(cnc12)C1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2C1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
BRD-A10131665-001-02-0,phosphatidylcholine,"CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](O)(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC |a:19,&1:22|",CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@@](=O)(O)OCC[N+](C)(C)C
BRD-A10188456-001-04-9,dexamethasone,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
BRD-A10420615-001-04-4,cyclopiazonic-acid,"CC(=O)C1=C(O)[C@@H]2[C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C(C)(C)N2C1=O |a:6,7,8,&1:3,c:3|",CC(=O)C1=C(O)[C@@H]2[C@H]3c4c[nH]c5cccc(c45)C[C@H]3C(C)(C)N2C1=O
BRD-A10523515-001-07-9,GSK429286A,"CC1=C([C@@H](CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc2c[nH]nc2cc1F |&1:3,r,t:1|",CC1=C(C(=O)Nc2cc3c[nH]nc3cc2F)[C@H](c2ccc(C(F)(F)F)cc2)CC(=O)N1
BRD-A10652366-238-04-1,fosfomycin calcium,"C[C@H]1O[C@@H]1P(O)(O)=O |&1:1,&2:3|",C[C@H]1O[C@@H]1P(=O)(O)O
BRD-A10662413-001-13-9,prenylamine,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1 |&2:1|,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
BRD-A10739734-003-09-8,efaroxan,CCC1(Cc2ccccc2O1)C1=NCCN1,CCC1(C2=NCCN2)Cc2ccccc2O1
BRD-A10773072-001-03-4,glycerol-monolaurate,"CCCCCCCCCCCC(=O)OC[C@@H](O)CO |&1:15,r|",CCCCCCCCCCCC(=O)OC[C@@H](O)CO
BRD-A10903566-003-07-7,imiloxan,CCn1ccnc1C[C@H]1COc2ccccc2O1 |&1:8|,CCn1ccnc1C[C@H]1COc2ccccc2O1
BRD-A10967948-003-05-5,granisetron,"CN1[C@H]2CCC[C@@H]1C[C@@H](C2)NC(=O)c1nn(C)c2ccccc12 |&1:2,&2:6,&3:8|",CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2
BRD-A10977446-001-12-1,carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
BRD-A10991937-001-01-1,fce-22250,COC1\C=C\OC2(C)Oc3c(C2=O)c2c(O)c(\C=N\N=C\N4CCCCC4)c(NC(=O)\C(C)=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)c(O)c2c(O)c3C,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N=C/N5CCCCC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
BRD-A11069678-001-01-8,rac-BHFF,"CC(C)(C)c1cc2c(OC(=O)[C@@]2(O)C(F)(F)F)c(c1)C(C)(C)C |&1:11,r|",CC(C)(C)c1cc(C(C)(C)C)c2c(c1)[C@](O)(C(F)(F)F)C(=O)O2
BRD-A11070335-236-02-1,carbazochrome,"CN1[C@@H](CC2=C\C(=N\NC(N)=O)C(=O)C=C12)S(O)(=O)=O |&1:2,t:4,14|",CN1C2=CC(=O)/C(=N\NC(N)=O)C=C2C[C@H]1S(=O)(=O)O
BRD-A11207520-001-01-4,micafungin,CCCCCOc1ccc(cc1)-c1cc(no1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)c1ccc(O)c(OS(O)(=O)=O)c1)[C@H](O)CC(N)=O,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)C([C@@H](C)O)NC4=O)cc3)no2)cc1
BRD-A11662333-001-03-3,meparfylon,CCC(C)(O)C#C |&1:2|,C#CC(C)(O)CC
BRD-A11731518-001-01-7,BAY-85-8050,"N[C@@H](C[C@@H](F)C(O)=O)C(O)=O |&1:1,&2:3,r|",N[C@@H](C[C@@H](F)C(=O)O)C(=O)O
BRD-A11815689-001-01-1,proscillaridin a,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CC[C@]5(O)C4CCC3=C2)c2ccc(=O)oc2)C(O)C(O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2C=C3CCC4C(CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)[C@H]1O
BRD-A12077521-003-01-5,cefepime,"CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1 |&1:7,&2:8,c:19|",CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1
BRD-A12147465-003-01-4,TC-A-2317,C[C@@H](CCCC(C)(C)O)Nc1nc(Nc2cc(C)n[nH]2)cc(C)c1C#N |&1:1|,Cc1cc(Nc2cc(C)c(C#N)c(N[C@@H](C)CCCC(C)(C)O)n2)[nH]n1
BRD-A12237696-001-04-2,L-citrulline,"N[C@@H](CCCNC(N)=O)C(O)=O |&1:1,r|",NC(=O)NCCC[C@H](N)C(=O)O
BRD-A12417644-001-06-8,usniacin-(+),"CC(O)=C1C(=O)C=C2Oc3c(c(O)c(C)c(O)c3C(C)=O)[C@@]2(C)C1=O |a:21,&1:3,t:6|",CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(=C(C)O)C(=O)[C@@]12C
BRD-A12454076-001-01-9,L-hydroxyproline,"O[C@H]1CN[C@@H](C1)C(O)=O |&1:1,&2:4,r|",O=C(O)[C@@H]1C[C@@H](O)CN1
BRD-A12490291-001-01-2,sulbactam,CC1(C)C(N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,CC1(C)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
BRD-A12896037-001-04-3,cisapride,COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
BRD-A12918100-065-01-8,bleomycin (sulfate),CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(N)=O)NCC(N)C(N)=O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1)C(=O)NCCc1nc(cs1)-c1nc(cs1)C(=O)NCCC[S+](C)C,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1
BRD-A12994259-001-02-1,pomalidomide,"Nc1cccc2C(=O)N([C@H]3CCC(=O)NC3=O)C(=O)c12 |&1:9,r|",Nc1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O
BRD-A13078313-304-05-7,carbenicillin,"CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O |a:4,5,22,&1:9|",CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
BRD-A13084692-001-17-3,troglitazone,"Cc1c(C)c2O[C@@](C)(COc3ccc(C[C@H]4SC(=O)NC4=O)cc3)CCc2c(C)c1O |&1:6,r|",Cc1c(C)c2c(c(C)c1O)CC[C@](C)(COc1ccc(C[C@H]3SC(=O)NC3=O)cc1)O2
BRD-A13116749-003-01-6,mabuterol,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(c1)C(F)(F)F |&1:6|,CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(C(F)(F)F)c1
BRD-A13175897-004-01-0,pinaverium,"COc1cc(Br)c(C[N+]2(CCOCC[C@H]3CC[C@@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC |&1:17,19,&2:14,r|",COc1cc(Br)c(C[N+]2(CCOCC[C@H]3CC[C@@H]4C[C@H]3C4(C)C)CCOCC2)cc1OC
BRD-A13188892-066-21-5,doxazosin mesylate,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
BRD-A13323580-001-04-8,perillyl-alcohol,"CC(=C)[C@H]1CCC(CO)=CC1 |&1:3,r,c:8|",C=C(C)[C@@H]1CC=C(CO)CC1
BRD-A13668387-319-04-7,colistimethate sodium,CCC(C)C1NC(=O)C(NC(=O)C(CCNCS(O)(=O)=O)NC(=O)C(CCNC(=O)C(NC(=O)C(CCNCS(O)(=O)=O)NC(=O)C(CCNCS(O)(=O)=O)NC1=O)C(C)O)NC(=O)C(CCNCS(O)(=O)=O)NC(=O)C(NC(=O)C(CCNCS(O)(=O)=O)NC(=O)CCCCC(C)C)C(C)O)C(C)CC,CCC(C)C1NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(NC(=O)C(CCNCS(=O)(=O)O)NC(=O)CCCCC(C)C)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(C(C)CC)NC1=O
BRD-A13689093-001-01-8,ono-4059,Nc1ncnc2n(C3CCCN(C3)C(=O)C=C)c(=O)n(-c3ccc(Oc4ccccc4)cc3)c12,C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
BRD-A14208071-004-19-8,oxyphenonium,CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
BRD-A14234430-001-01-4,hexylene-glycol,"C[C@@H](O)CC(C)(C)O |&1:1,r|",C[C@@H](O)CC(C)(C)O
BRD-A14240607-003-24-6,octopamine,NCC(O)c1ccc(O)cc1,NCC(O)c1ccc(O)cc1
BRD-A14262390-001-02-9,guanadrel,NC(=N)NC[C@H]1COC2(CCCCC2)O1 |&1:5|,N=C(N)NC[C@H]1COC2(CCCCC2)O1
BRD-A14344385-001-03-2,IDRA-21,"C[C@H]1Nc2ccc(Cl)cc2S(=O)(=O)N1 |&1:1,r|",C[C@H]1Nc2ccc(Cl)cc2S(=O)(=O)N1
BRD-A14440173-001-03-4,lipoamide,"NC(=O)CCCC[C@H]1CCSS1 |&1:7,r|",NC(=O)CCCC[C@H]1CCSS1
BRD-A14577621-001-01-5,peficitinib,"NC(=O)c1cnc2[nH]ccc2c1N[C@H]1[C@H]2C[C@H]3C[C@@H]1C[C@](O)(C3)C2 |&1:13,14,16,18,20,r|",NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](O)(C3)C2
BRD-A14757586-001-03-2,tetrazol-5-yl-glycine-(RS),"N[C@@H](C(O)=O)c1nn[nH]n1 |&1:1,r|",N[C@@H](C(=O)O)c1nn[nH]n1
BRD-A14886633-001-01-6,norgestrel,"CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C |a:2,6,15,16,19,&1:5,t:9|",C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
BRD-A14941520-051-01-0,dofequidar,OC(COc1cccc2ncccc12)CN1CCN(CC1)C(=O)C(c1ccccc1)c1ccccc1,O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1
BRD-A15035311-001-01-8,"p1,p4-di(adenosine-5')tetraphosphate ammonium",Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H](C(O)C2O)n2cnc3c(N)ncnc23)C(O)C1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O
BRD-A15202882-003-02-7,milnacipran hydrochloride,CCN(CC)C(=O)C1(CC1CN)c1ccccc1,CCN(CC)C(=O)C1(c2ccccc2)CC1CN
BRD-A15297126-001-04-3,fluocinonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
BRD-A15397381-001-04-9,dl-cystine,"N[C@@H](CSSC[C@@H](N)C(O)=O)C(O)=O |&1:1,&2:6,r|",N[C@H](CSSC[C@H](N)C(=O)O)C(=O)O
BRD-A15435692-003-02-3,BMY-14802,O[C@@H](CCCN1CCN(CC1)c1ncc(F)cn1)c1ccc(F)cc1 |&1:1|,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1
BRD-A15530910-001-02-1,SDZ-21009,"CC(C)OC(=O)c1cc2c(OC[C@@H](O)CNC(C)(C)C)cccc2[nH]1 |&1:12,r|",CC(C)OC(=O)c1cc2c(OC[C@@H](O)CNC(C)(C)C)cccc2[nH]1
BRD-A15687940-001-05-6,clofedanol,"CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl |&1:5,r|",CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl
BRD-A15739803-001-01-0,polythiazide,"CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O |&1:2,r|",CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
BRD-A15750551-001-01-1,lymecycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(=O)NCNCCCC[C@H](N)C(O)=O)C1=O,CN(C)[C@@H]1C(=O)C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
BRD-A15909516-001-06-6,rebamipide,"OC(=O)[C@@H](Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1 |&1:3,r|",O=C(N[C@H](Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
